payment_type,payment_installments,payment_value
credit_card,1,97.66
boleto,1,158.73
credit_card,2,136.26
credit_card,1,141.73
boleto,1,67.53
credit_card,10,113.44
boleto,1,35.0
credit_card,1,99.2
credit_card,5,205.45
credit_card,1,89.91
credit_card,6,202.76
credit_card,1,37.68
credit_card,6,162.55
credit_card,1,38.33
credit_card,3,138.24
credit_card,1,53.1
voucher,1,20.0
credit_card,1,102.66
credit_card,2,64.04
credit_card,7,97.03
credit_card,3,150.14
credit_card,1,98.25
credit_card,5,50.95
boleto,1,36.38
boleto,1,47.79
voucher,1,44.11
credit_card,6,77.69
credit_card,2,73.27
boleto,1,35.41
boleto,1,2276.1
credit_card,3,72.02
credit_card,10,182.29
credit_card,1,118.09
credit_card,1,105.9
credit_card,10,141.2
credit_card,8,921.05
credit_card,5,71.14
credit_card,1,103.55
boleto,1,193.17
credit_card,4,91.16
credit_card,1,54.09
credit_card,2,142.92
credit_card,2,53.6
credit_card,3,80.15
credit_card,2,135.0
credit_card,8,175.63
boleto,1,162.7
credit_card,3,192.39
credit_card,1,26.77
credit_card,1,111.98
credit_card,5,103.11
boleto,1,71.14
credit_card,1,180.46
credit_card,7,372.27
credit_card,5,102.31
credit_card,1,85.62
credit_card,8,228.24
credit_card,10,133.34
credit_card,8,171.44
credit_card,1,47.75
credit_card,1,154.72
voucher,1,20.0
credit_card,1,78.2
debit_card,1,24.28
boleto,1,46.92
credit_card,1,33.12
boleto,1,182.91
boleto,1,100.34
boleto,1,66.01
credit_card,3,132.0
credit_card,1,4.15
credit_card,1,58.59
boleto,1,352.95
voucher,1,29.87
credit_card,5,54.09
boleto,1,76.31
credit_card,7,436.25
credit_card,3,58.37
credit_card,1,72.97
credit_card,5,54.62
boleto,1,85.81
credit_card,2,150.99
credit_card,6,347.83
credit_card,5,674.92
boleto,1,164.53
credit_card,10,193.8
credit_card,2,22.39
boleto,1,147.52
credit_card,1,31.6
credit_card,5,620.68
credit_card,10,1082.51
credit_card,8,204.11
boleto,1,82.12
credit_card,12,123.69
credit_card,6,287.96
credit_card,1,32.09
voucher,1,173.38
credit_card,8,375.22
credit_card,4,241.61
credit_card,2,257.29
credit_card,4,197.69
credit_card,1,38.86
credit_card,3,195.0
credit_card,2,227.44
credit_card,3,113.05
credit_card,3,137.02
boleto,1,89.27
boleto,1,85.4
voucher,1,44.6
credit_card,6,133.93
credit_card,7,77.89
voucher,1,100.0
boleto,1,113.08
credit_card,10,554.4
credit_card,4,56.22
credit_card,1,56.75
credit_card,8,504.35
credit_card,10,152.72
credit_card,8,289.89
boleto,1,44.23
boleto,1,93.72
credit_card,1,220.66
credit_card,4,151.96
credit_card,1,279.3
boleto,1,28.08
credit_card,2,44.65
boleto,1,75.17
credit_card,8,193.51
credit_card,3,63.1
credit_card,1,90.92
credit_card,6,343.85
credit_card,3,69.11
credit_card,1,31.73
boleto,1,67.14
boleto,1,349.01
credit_card,2,111.86
voucher,1,9.39
credit_card,10,141.96
credit_card,6,318.4
credit_card,2,454.95
credit_card,1,56.6
credit_card,1,46.53
credit_card,10,924.12
credit_card,2,971.1
credit_card,10,497.62
credit_card,8,570.94
credit_card,2,415.97
credit_card,3,63.49
credit_card,2,80.77
voucher,1,20.0
credit_card,12,172.23
credit_card,1,64.09
voucher,1,8.47
credit_card,2,241.73
credit_card,2,188.8
credit_card,2,68.17
credit_card,1,90.88
credit_card,2,96.71
credit_card,4,66.44
boleto,1,127.92
credit_card,1,8.58
credit_card,1,81.76
credit_card,5,59.82
credit_card,1,40.76
credit_card,10,107.1
credit_card,1,27.36
credit_card,2,28.93
credit_card,1,40.96
credit_card,1,188.73
credit_card,2,69.73
boleto,1,40.76
boleto,1,177.32
credit_card,1,87.03
debit_card,1,44.18
credit_card,1,2.27
credit_card,1,29.75
credit_card,4,47.53
credit_card,6,68.02
credit_card,5,51.0
credit_card,1,44.29
credit_card,6,300.09
credit_card,5,263.02
credit_card,4,48.68
credit_card,5,188.79
debit_card,1,119.8
boleto,1,119.84
credit_card,1,243.45
credit_card,1,75.65
voucher,1,29.96
credit_card,10,248.76
credit_card,8,375.41
credit_card,10,2083.09
credit_card,1,60.3
credit_card,5,102.75
credit_card,4,84.6
boleto,1,298.32
credit_card,6,67.88
credit_card,4,82.95
credit_card,8,89.62
credit_card,5,151.7
credit_card,2,239.5
credit_card,1,506.17
credit_card,6,217.16
credit_card,1,198.4
credit_card,3,177.86
credit_card,1,36.3
credit_card,2,117.26
credit_card,1,103.82
credit_card,15,242.11
credit_card,2,46.13
credit_card,1,20.75
credit_card,1,123.52
credit_card,6,113.28
boleto,1,129.25
credit_card,2,211.51
boleto,1,1087.44
credit_card,1,34.6
credit_card,8,86.09
credit_card,1,38.8
credit_card,2,91.18
credit_card,5,73.38
voucher,1,10.05
boleto,1,181.57
credit_card,3,47.2
credit_card,2,67.83
credit_card,2,197.72
credit_card,1,342.38
credit_card,10,317.8
credit_card,5,180.49
debit_card,1,81.61
credit_card,5,56.94
credit_card,1,135.72
credit_card,1,120.9
credit_card,2,198.13
credit_card,2,55.09
credit_card,2,140.4
boleto,1,37.94
credit_card,1,60.63
voucher,1,33.05
credit_card,1,33.18
credit_card,1,157.32
credit_card,3,61.01
credit_card,5,174.52
boleto,1,40.48
credit_card,1,164.79
debit_card,1,39.56
credit_card,1,103.27
credit_card,5,55.92
credit_card,10,204.53
credit_card,1,29.77
voucher,1,43.98
credit_card,1,69.09
boleto,1,52.38
credit_card,4,142.81
credit_card,8,186.85
credit_card,10,416.54
voucher,1,58.71
credit_card,2,105.52
debit_card,1,27.6
voucher,1,27.36
credit_card,1,46.33
credit_card,1,188.5
credit_card,1,187.87
credit_card,1,624.59
credit_card,1,41.6
boleto,1,141.48
credit_card,4,126.64
credit_card,5,178.89
credit_card,2,24.68
credit_card,2,76.61
credit_card,1,248.38
boleto,1,60.97
credit_card,3,188.69
credit_card,4,171.29
credit_card,1,75.42
boleto,1,31.17
credit_card,2,173.86
boleto,1,58.13
boleto,1,60.65
credit_card,7,79.56
credit_card,1,27.84
credit_card,2,102.64
voucher,1,57.7
boleto,1,58.01
credit_card,5,102.27
credit_card,4,245.29
credit_card,4,103.37
boleto,1,136.71
boleto,1,76.29
credit_card,2,28.09
credit_card,7,367.1
voucher,1,1.85
credit_card,10,153.69
boleto,1,146.68
boleto,1,24.09
credit_card,1,17.5
credit_card,1,57.8
boleto,1,44.09
credit_card,3,78.18
credit_card,10,111.3
credit_card,8,211.94
credit_card,4,175.64
credit_card,2,104.48
credit_card,4,48.01
credit_card,5,891.91
credit_card,6,120.0
credit_card,8,80.18
credit_card,6,92.71
credit_card,3,75.99
boleto,1,41.88
credit_card,1,22.95
credit_card,1,38.37
voucher,1,28.71
credit_card,1,123.67
credit_card,1,47.44
credit_card,6,100.33
credit_card,1,28.4
credit_card,10,817.15
credit_card,2,28.83
credit_card,4,109.77
credit_card,1,135.44
credit_card,4,116.72
credit_card,2,138.6
boleto,1,79.46
credit_card,4,295.4
credit_card,2,29.08
boleto,1,88.72
credit_card,1,57.8
boleto,1,116.94
credit_card,1,238.57
credit_card,4,65.99
credit_card,1,16.89
boleto,1,65.11
credit_card,2,56.78
credit_card,3,125.94
credit_card,9,92.57
credit_card,3,81.77
voucher,1,14.38
credit_card,10,383.5
credit_card,1,254.45
credit_card,2,43.1
credit_card,1,85.15
credit_card,1,110.7
voucher,1,114.44
credit_card,1,19.35
credit_card,8,681.82
credit_card,2,50.09
credit_card,8,162.65
credit_card,5,177.52
credit_card,5,81.33
voucher,1,20.0
boleto,1,70.14
credit_card,1,67.44
credit_card,1,101.93
credit_card,1,59.87
credit_card,1,88.88
credit_card,5,178.44
credit_card,5,435.44
credit_card,4,76.74
boleto,1,143.5
boleto,1,1075.23
credit_card,1,45.09
credit_card,2,40.09
credit_card,1,39.1
boleto,1,42.58
credit_card,1,40.86
boleto,1,815.65
credit_card,1,59.56
credit_card,5,61.75
boleto,1,43.0
credit_card,1,163.08
boleto,1,35.84
credit_card,8,106.31
boleto,1,97.08
credit_card,1,67.13
credit_card,1,99.57
credit_card,1,25.31
boleto,1,101.92
credit_card,1,118.2
credit_card,1,67.22
credit_card,6,185.94
credit_card,3,248.51
credit_card,3,217.09
credit_card,2,96.69
boleto,1,77.57
credit_card,10,419.3
credit_card,1,115.35
credit_card,8,840.82
credit_card,1,189.62
credit_card,1,37.37
credit_card,3,35.0
credit_card,5,248.85
credit_card,1,38.17
credit_card,1,48.23
credit_card,10,159.02
voucher,1,199.15
boleto,1,425.04
credit_card,2,138.94
credit_card,2,124.02
boleto,1,55.0
credit_card,1,51.41
credit_card,3,167.77
credit_card,3,84.42
boleto,1,168.29
boleto,1,175.77
credit_card,1,690.68
credit_card,1,69.33
boleto,1,47.18
credit_card,1,152.5
boleto,1,102.03
boleto,1,101.25
voucher,1,61.22
credit_card,4,152.72
credit_card,4,79.19
credit_card,1,43.72
credit_card,1,35.34
credit_card,3,95.64
boleto,1,61.29
credit_card,2,90.45
credit_card,1,120.05
credit_card,10,619.86
boleto,1,82.97
credit_card,2,58.98
boleto,1,124.09
credit_card,1,33.85
credit_card,8,127.92
credit_card,2,211.6
boleto,1,52.38
credit_card,1,60.24
credit_card,1,61.96
boleto,1,406.95
credit_card,3,132.47
credit_card,4,137.0
credit_card,1,36.87
credit_card,5,179.04
credit_card,1,98.33
boleto,1,57.51
credit_card,1,77.53
credit_card,1,89.36
credit_card,1,21.39
credit_card,1,72.66
credit_card,1,78.09
credit_card,8,340.72
credit_card,3,122.01
boleto,1,81.72
credit_card,10,115.3
credit_card,1,70.34
credit_card,4,412.42
boleto,1,102.78
credit_card,1,71.29
credit_card,2,106.87
credit_card,2,179.86
boleto,1,28.17
credit_card,3,270.26
boleto,1,31.13
boleto,1,198.5
credit_card,8,124.92
credit_card,8,151.7
credit_card,6,134.45
credit_card,6,65.79
credit_card,5,147.07
credit_card,5,51.79
credit_card,2,228.41
credit_card,1,70.89
credit_card,2,172.19
credit_card,1,52.26
credit_card,2,65.22
credit_card,1,58.63
credit_card,6,137.28
credit_card,4,114.06
credit_card,1,47.87
credit_card,8,197.63
credit_card,3,194.78
voucher,1,56.42
credit_card,3,148.18
boleto,1,597.2
credit_card,2,57.55
credit_card,8,219.77
boleto,1,35.86
credit_card,3,116.94
credit_card,5,213.7
credit_card,1,20.28
boleto,1,69.49
credit_card,10,104.68
credit_card,3,195.43
credit_card,1,68.34
credit_card,1,186.56
credit_card,1,49.92
credit_card,3,74.16
credit_card,3,99.58
voucher,1,195.12
credit_card,3,284.02
credit_card,2,27.67
boleto,1,73.15
voucher,1,43.89
credit_card,1,165.39
credit_card,8,105.29
credit_card,5,52.18
credit_card,8,378.05
boleto,1,47.84
credit_card,1,24.38
credit_card,3,372.72
credit_card,4,56.92
credit_card,2,147.61
credit_card,10,179.13
credit_card,8,94.87
credit_card,2,126.09
voucher,1,72.3
boleto,1,130.81
credit_card,2,155.73
credit_card,3,89.63
credit_card,8,210.23
credit_card,5,202.83
credit_card,4,206.44
voucher,1,1.63
voucher,1,28.6
credit_card,3,215.14
credit_card,1,261.07
voucher,1,24.51
credit_card,2,117.08
credit_card,1,67.9
boleto,1,91.05
credit_card,4,105.28
credit_card,5,57.77
credit_card,3,102.03
credit_card,1,117.46
boleto,1,217.64
boleto,1,157.3
debit_card,1,92.3
credit_card,4,167.82
boleto,1,137.57
credit_card,1,57.17
credit_card,1,38.09
boleto,1,73.8
credit_card,2,151.6
credit_card,4,92.49
credit_card,2,189.56
credit_card,8,151.18
credit_card,9,299.39
boleto,1,20.42
credit_card,8,315.06
credit_card,2,98.7
credit_card,1,188.3
credit_card,4,1017.63
credit_card,2,97.39
credit_card,10,101.0
credit_card,8,134.46
boleto,1,36.69
credit_card,2,132.64
credit_card,7,361.16
boleto,1,112.98
credit_card,1,31.63
credit_card,4,46.13
credit_card,4,154.11
credit_card,3,406.16
boleto,1,76.38
credit_card,10,113.52
credit_card,1,5.7
credit_card,10,639.77
credit_card,10,139.8
credit_card,2,121.9
credit_card,9,151.87
credit_card,1,207.24
credit_card,3,1173.56
credit_card,8,315.89
credit_card,1,50.26
credit_card,3,137.75
boleto,1,53.73
credit_card,5,55.55
credit_card,7,141.58
credit_card,1,152.44
credit_card,1,205.19
credit_card,2,167.39
credit_card,4,71.44
voucher,1,156.55
credit_card,1,355.02
credit_card,3,34.1
credit_card,1,46.77
credit_card,3,126.19
credit_card,1,33.34
boleto,1,229.65
voucher,1,84.05
boleto,1,37.77
boleto,1,162.55
credit_card,1,278.11
credit_card,1,66.23
credit_card,1,33.68
boleto,1,178.0
credit_card,2,59.06
boleto,1,102.74
boleto,1,71.27
credit_card,4,657.63
credit_card,1,51.44
credit_card,6,136.91
boleto,1,85.14
credit_card,4,163.03
credit_card,2,313.54
credit_card,6,200.35
credit_card,1,120.19
credit_card,2,144.98
credit_card,1,10.9
credit_card,1,49.53
credit_card,1,79.24
credit_card,4,93.5
boleto,1,44.49
credit_card,1,84.15
voucher,1,40.1
credit_card,10,350.56
credit_card,1,55.83
credit_card,1,39.26
boleto,1,208.54
credit_card,4,196.72
credit_card,2,124.01
voucher,1,63.42
voucher,1,31.17
credit_card,2,134.49
credit_card,3,186.9
credit_card,1,35.36
credit_card,1,39.09
credit_card,4,119.47
boleto,1,105.28
credit_card,1,54.01
credit_card,2,158.94
boleto,1,110.26
credit_card,5,135.51
credit_card,1,32.42
credit_card,4,852.37
boleto,1,36.35
credit_card,2,67.36
credit_card,9,123.54
credit_card,1,1891.63
credit_card,3,69.73
credit_card,1,186.01
boleto,1,51.04
debit_card,1,184.77
credit_card,4,97.87
credit_card,8,214.69
credit_card,4,135.64
credit_card,4,257.08
credit_card,2,91.42
credit_card,1,42.67
credit_card,3,105.57
boleto,1,69.9
credit_card,8,85.6
credit_card,1,66.65
boleto,1,134.63
credit_card,1,76.97
credit_card,4,223.19
credit_card,10,198.3
voucher,1,100.0
credit_card,3,459.63
credit_card,8,169.0
credit_card,2,38.09
credit_card,1,15.43
credit_card,2,347.7
credit_card,5,62.01
credit_card,10,1310.95
credit_card,7,76.08
credit_card,1,66.39
credit_card,10,159.56
credit_card,4,114.04
credit_card,2,51.42
credit_card,2,104.7
credit_card,2,179.86
credit_card,5,110.63
boleto,1,82.55
credit_card,4,133.06
boleto,1,114.68
credit_card,1,28.62
credit_card,1,98.34
credit_card,1,49.29
credit_card,4,209.3
credit_card,10,154.52
credit_card,3,122.92
credit_card,1,77.57
boleto,1,66.69
credit_card,3,194.12
credit_card,1,239.39
credit_card,10,840.26
credit_card,5,239.54
credit_card,1,98.97
credit_card,8,205.31
credit_card,10,573.74
credit_card,8,437.84
credit_card,7,177.55
credit_card,1,133.71
credit_card,5,396.32
credit_card,2,22.29
credit_card,4,235.12
boleto,1,171.98
credit_card,5,204.55
credit_card,1,48.13
credit_card,1,302.62
voucher,1,86.94
credit_card,1,160.16
credit_card,2,125.98
credit_card,1,77.19
voucher,1,184.27
credit_card,1,66.25
credit_card,6,119.64
credit_card,2,84.65
boleto,1,131.76
credit_card,10,110.61
credit_card,1,30.09
boleto,1,113.62
credit_card,1,59.23
credit_card,1,38.68
boleto,1,66.1
boleto,1,162.19
credit_card,1,69.14
boleto,1,25.5
credit_card,1,171.0
credit_card,10,254.04
credit_card,2,116.16
boleto,1,287.55
credit_card,2,127.82
boleto,1,266.83
credit_card,7,689.93
credit_card,1,19.78
credit_card,4,109.77
voucher,1,37.77
credit_card,10,139.62
credit_card,1,60.85
credit_card,1,16.22
credit_card,8,233.83
credit_card,6,138.15
credit_card,1,39.59
credit_card,1,57.72
credit_card,2,98.82
credit_card,6,96.47
boleto,1,131.21
credit_card,2,45.39
credit_card,1,8.93
credit_card,5,244.8
credit_card,10,251.63
credit_card,2,161.9
credit_card,3,253.07
credit_card,2,45.1
credit_card,3,148.07
voucher,1,163.58
credit_card,5,101.72
boleto,1,214.32
credit_card,2,179.22
voucher,1,50.0
credit_card,10,154.62
voucher,1,25.0
boleto,1,202.07
credit_card,4,291.52
credit_card,3,71.62
credit_card,1,36.77
boleto,1,255.93
voucher,1,32.22
boleto,1,53.27
credit_card,8,203.05
boleto,1,45.95
credit_card,1,54.1
credit_card,5,185.94
credit_card,1,49.12
credit_card,3,195.48
boleto,1,56.22
credit_card,1,53.05
credit_card,10,127.92
credit_card,10,743.56
credit_card,9,96.71
credit_card,1,121.78
boleto,1,168.27
credit_card,1,72.56
boleto,1,449.74
credit_card,8,223.19
boleto,1,73.94
voucher,1,27.4
credit_card,2,74.05
boleto,1,35.4
credit_card,3,172.34
credit_card,1,107.99
credit_card,2,48.3
credit_card,4,80.77
credit_card,3,88.76
credit_card,2,109.07
credit_card,1,60.0
credit_card,1,35.0
boleto,1,35.1
boleto,1,276.08
credit_card,1,67.5
credit_card,3,176.11
credit_card,1,37.44
boleto,1,169.48
voucher,1,40.4
credit_card,4,47.51
boleto,1,69.56
credit_card,4,44.24
credit_card,1,54.0
credit_card,1,22.79
credit_card,1,75.07
boleto,1,64.03
credit_card,2,186.43
credit_card,7,147.06
credit_card,5,116.94
credit_card,3,60.85
credit_card,1,136.98
boleto,1,139.28
credit_card,3,63.1
credit_card,6,67.22
voucher,1,5.31
credit_card,10,908.43
boleto,1,20.29
boleto,1,112.4
credit_card,1,69.73
credit_card,5,93.49
credit_card,1,58.6
credit_card,3,38.78
credit_card,1,61.87
credit_card,1,21.04
credit_card,3,68.89
boleto,1,105.3
credit_card,1,126.19
credit_card,1,303.76
credit_card,8,510.3
credit_card,1,26.24
credit_card,5,199.14
credit_card,2,120.4
credit_card,9,476.85
boleto,1,103.19
credit_card,1,42.69
credit_card,2,311.33
credit_card,5,91.23
credit_card,1,137.83
credit_card,2,99.7
credit_card,1,66.82
credit_card,1,328.05
credit_card,5,123.2
credit_card,4,64.22
credit_card,1,58.16
credit_card,10,538.07
credit_card,2,64.0
credit_card,4,230.0
credit_card,3,79.73
boleto,1,30.69
boleto,1,61.85
credit_card,2,69.32
boleto,1,142.69
credit_card,1,76.79
credit_card,2,325.35
credit_card,1,46.78
credit_card,2,243.62
boleto,1,55.0
boleto,1,413.96
credit_card,2,155.25
credit_card,1,19.39
credit_card,8,521.56
voucher,1,25.0
credit_card,8,200.35
voucher,1,201.65
credit_card,4,40.09
credit_card,1,59.09
credit_card,1,136.93
credit_card,10,234.3
credit_card,4,85.14
credit_card,3,98.56
credit_card,2,63.12
credit_card,10,434.35
credit_card,10,114.28
credit_card,8,177.37
credit_card,1,80.49
credit_card,1,33.9
credit_card,10,2759.95
boleto,1,45.48
credit_card,2,136.46
voucher,1,86.3
boleto,1,31.0
credit_card,1,70.27
debit_card,1,42.9
credit_card,3,89.19
credit_card,4,249.39
debit_card,1,20.89
boleto,1,113.42
credit_card,8,215.83
boleto,1,55.04
boleto,1,72.45
credit_card,1,40.05
boleto,1,52.77
credit_card,1,113.55
boleto,1,199.26
credit_card,6,68.43
credit_card,6,118.7
debit_card,1,144.78
credit_card,2,75.53
credit_card,8,1326.79
boleto,1,73.34
credit_card,1,32.13
credit_card,8,127.9
credit_card,2,149.73
credit_card,1,150.78
credit_card,7,578.78
credit_card,2,49.45
credit_card,8,406.38
credit_card,1,63.27
credit_card,2,248.33
credit_card,1,48.21
credit_card,10,285.73
boleto,1,184.17
credit_card,8,83.12
credit_card,4,96.66
credit_card,1,51.85
boleto,1,56.78
credit_card,4,45.09
boleto,1,157.78
voucher,1,118.35
credit_card,4,108.3
credit_card,1,47.6
credit_card,8,266.44
credit_card,2,172.84
credit_card,5,827.91
credit_card,2,142.14
boleto,1,61.84
credit_card,2,179.6
credit_card,3,74.31
credit_card,1,50.62
credit_card,4,190.0
credit_card,2,75.65
voucher,1,175.64
credit_card,5,112.35
credit_card,6,175.9
credit_card,1,43.62
credit_card,3,327.01
credit_card,3,141.67
credit_card,2,88.9
boleto,1,67.18
credit_card,10,211.25
boleto,1,141.47
credit_card,4,320.07
credit_card,10,108.3
boleto,1,97.83
credit_card,1,275.5
boleto,1,36.73
credit_card,5,53.65
credit_card,1,82.88
credit_card,5,110.12
credit_card,1,114.79
credit_card,5,596.27
boleto,1,85.6
credit_card,1,93.09
credit_card,1,70.76
credit_card,10,217.29
credit_card,1,97.71
credit_card,7,449.92
boleto,1,145.53
credit_card,3,69.04
boleto,1,34.27
credit_card,7,103.29
credit_card,1,69.73
credit_card,1,64.03
credit_card,1,69.0
credit_card,3,72.9
debit_card,1,133.27
credit_card,2,229.65
boleto,1,104.91
credit_card,1,51.46
credit_card,3,68.89
credit_card,4,210.56
boleto,1,106.47
credit_card,6,264.38
credit_card,1,45.48
credit_card,2,42.32
credit_card,3,74.85
credit_card,8,215.16
credit_card,1,87.71
credit_card,10,1101.51
debit_card,1,199.26
credit_card,10,754.27
credit_card,10,1381.87
debit_card,1,57.51
credit_card,10,195.0
boleto,1,39.09
credit_card,1,40.22
credit_card,1,101.28
credit_card,2,144.35
credit_card,1,69.14
credit_card,10,174.13
credit_card,1,106.56
credit_card,3,48.27
credit_card,5,232.71
credit_card,8,166.48
credit_card,1,35.4
credit_card,1,385.42
credit_card,4,316.18
voucher,1,80.47
credit_card,3,34.75
credit_card,1,76.65
boleto,1,76.3
credit_card,1,74.12
credit_card,1,73.05
credit_card,1,151.58
credit_card,6,128.72
credit_card,1,45.46
credit_card,1,53.33
credit_card,1,24.08
credit_card,1,32.69
credit_card,1,54.09
credit_card,1,68.88
credit_card,2,377.09
credit_card,4,147.78
boleto,1,159.12
credit_card,1,5.99
voucher,1,100.0
credit_card,8,629.63
credit_card,4,97.87
credit_card,1,107.5
credit_card,1,153.83
credit_card,7,71.12
credit_card,4,150.0
boleto,1,127.64
credit_card,4,208.77
boleto,1,135.46
boleto,1,167.39
credit_card,1,117.01
credit_card,5,255.42
credit_card,2,163.46
credit_card,5,528.22
credit_card,2,51.56
boleto,1,420.9
credit_card,3,130.01
credit_card,1,46.13
boleto,1,149.16
boleto,1,148.35
credit_card,3,115.45
credit_card,2,48.23
credit_card,6,337.5
voucher,1,10.51
credit_card,6,69.14
boleto,1,101.12
credit_card,2,64.62
credit_card,5,89.36
credit_card,10,312.49
credit_card,2,53.61
voucher,1,100.0
boleto,1,468.25
credit_card,1,24.73
